"SUBJ";"CRSE";"SEQ";"CATALOG_TITLE";"INSTR_TYPE";"DAYS";"START_TIME";"END_TIME";"ROOM_CAP"
"ECOR";1010;"D3";"Introduction to Engineering";"LAB";"F";935;1125;60
"ECOR";1101;"B";"Mechanics I";"LEC";"TR";1805;1925;236
"ECOR";1101;"B1";"Mechanics I";"LAB";"R";835;1125;48
"ECOR";1101;"B2";"Mechanics I";"LAB";"R";835;1125;48
"ECOR";1101;"B3";"Mechanics I";"LAB";"R";835;1125;54
"ECOR";1101;"B4";"Mechanics I";"LAB";"R";835;1125;58
"ECOR";1101;"B5";"Mechanics I";"LAB";"R";835;1125;48
"ECOR";1101;"C";"Mechanics I";"LEC";"WF";1305;1425;236
"ECOR";1101;"C1";"Mechanics I";"LAB";"F";1435;1725;55
"ECOR";1101;"C2";"Mechanics I";"LAB";"F";1435;1725;58
"ECOR";1101;"C3";"Mechanics I";"LAB";"F";1435;1725;59
"ECOR";1101;"C4";"Mechanics I";"LAB";"F";1435;1725;71
"ECOR";1101;"C5";"Mechanics I";"LAB";"F";1435;1725;58
"ECOR";1101;"D";"Mechanics I";"LEC";"TR";1435;1555;387
"ECOR";1101;"E";"Mechanics I";"LEC";"TR";1605;1725;236
"ECOR";1101;"L01";"Mechanics I";"LAB";"F";1135;1425;58
"ECOR";1101;"L02";"Mechanics I";"LAB";"F";1135;1425;47
"ECOR";1101;"L03";"Mechanics I";"LAB";"F";1135;1425;71
"ECOR";1101;"L04";"Mechanics I";"LAB";"M";1135;1425;48
"ECOR";1101;"L05";"Mechanics I";"LAB";"M";1135;1425;48
"ECOR";1101;"L06";"Mechanics I";"LAB";"M";1135;1425;48
"ECOR";1101;"L07";"Mechanics I";"LAB";"T";1135;1425;48
"ECOR";1101;"L08";"Mechanics I";"LAB";"T";1135;1425;48
"ECOR";1101;"L09";"Mechanics I";"LAB";"T";1135;1425;54
"ECOR";1101;"L10";"Mechanics I";"LAB";"T";1135;1425;58
"ECOR";1101;"L11";"Mechanics I";"LAB";"W";1135;1425;48
"ECOR";1101;"L12";"Mechanics I";"LAB";"W";1135;1425;40
"ECOR";1101;"L13";"Mechanics I";"LAB";"W";1135;1425;7
"ECOR";1101;"PB1";"Mechanics I";"PAS";;;;
"ECOR";1101;"PC1";"Mechanics I";"PAS";"MW";1735;1855;
"ECOR";1101;"PD1";"Mechanics I";"PAS";;;;
"ECOR";1101;"PE1";"Mechanics I";"PAS";;;;
"ECOR";1606;"C";"Problem Solving and Computers";"LEC";"TR";1305;1425;204
"ECOR";1606;"D";"Problem Solving and Computers";"LEC";"TR";1605;1725;204
"ECOR";1606;"E";"Problem Solving and Computers";"LEC";"TR";835;955;285
"ECOR";1606;"F";"Problem Solving and Computers";"LEC";"MW";835;955;154
"ECOR";1606;"L1";"Problem Solving and Computers";"LAB";"T";1135;1425;50
"ECOR";1606;"L10";"Problem Solving and Computers";"LAB";"W";835;1125;50
"ECOR";1606;"L11";"Problem Solving and Computers";"LAB";"M";1435;1725;50
"ECOR";1606;"L12";"Problem Solving and Computers";"LAB";"R";835;1125;50
"ECOR";1606;"L13";"Problem Solving and Computers";"LAB";"F";1135;1425;50
"ECOR";1606;"L14";"Problem Solving and Computers";"LAB";"T";835;1125;50
"ECOR";1606;"L15";"Problem Solving and Computers";"LAB";"W";1135;1425;50
"ECOR";1606;"L16";"Problem Solving and Computers";"LAB";"T";1435;1725;50
"ECOR";1606;"L2";"Problem Solving and Computers";"LAB";"W";1135;1425;50
"ECOR";1606;"L3";"Problem Solving and Computers";"LAB";"R";1435;1725;50
"ECOR";1606;"L4";"Problem Solving and Computers";"LAB";"W";1435;1725;50
"ECOR";1606;"L5";"Problem Solving and Computers";"LAB";"R";1135;1425;50
"ECOR";1606;"L6";"Problem Solving and Computers";"LAB";"M";835;1125;50
"ECOR";1606;"L7";"Problem Solving and Computers";"LAB";"F";1435;1725;50
"ECOR";1606;"L8";"Problem Solving and Computers";"LAB";"F";835;1125;50
"ECOR";1606;"L9";"Problem Solving and Computers";"LAB";"M";1135;1425;50
"ECOR";1606;"PC1";"Problem Solving and Computers";"PAS";;;;
"ECOR";1606;"PD1";"Problem Solving and Computers";"PAS";;;;
"ECOR";1606;"PE1";"Problem Solving and Computers";"PAS";;;;
"ECOR";1606;"PF1";"Problem Solving and Computers";"PAS";;;;
"ECOR";2606;"D";"Numerical Methods";"LEC";"TR";1135;1255;154
"ECOR";2606;"E";"Numerical Methods";"LEC";"MW";1135;1255;204
"ECOR";2606;"L1";"Numerical Methods";"LAB";"R";1435;1555;50
"ECOR";2606;"L2";"Numerical Methods";"LAB";"M";1605;1725;50
"ECOR";2606;"L3";"Numerical Methods";"LAB";"M";835;955;50
"ECOR";2606;"L4";"Numerical Methods";"LAB";"F";1605;1725;50
"ECOR";2606;"L5";"Numerical Methods";"LAB";"M";1005;1125;50
"ECOR";2606;"L6";"Numerical Methods";"LAB";"W";1605;1725;50
"ECOR";2606;"L7";"Numerical Methods";"LAB";"F";1305;1425;50
"ECOR";2606;"PD1";"Numerical Methods";"PAS";;;;
"ECOR";2606;"PE1";"Numerical Methods";"PAS";;;;58
"ECOR";3800;"B";"Engineering Economics";"LEC";"TR";1805;1925;236
"ECOR";3800;"C";"Engineering Economics";"LEC";"TR";1135;1255;204
"ECOR";4995;"A";"Professional Practice";"LEC";;;;
"ECOR";4995;"B";"Professional Practice";"LEC";;;;
"ECOR";4995;"C";"Professional Practice";"LEC";;;;
"ECOR";4995;"D";"Professional Practice";"LEC";;;;
"ELEC";1908;"A";"First Year Project";"LEC";"WF";835;955;40
"ELEC";1908;"A";"First Year Project";"LEC";"M";835;925;40
"ELEC";1908;"A1";"First Year Project";"LAB";"T";1335;1725;66
"ELEC";2507;"A";"Electronics I";"LEC";"MW";1435;1555;204
"ELEC";2507;"B";"Electronics I";"LEC";"TR";1135;1255;98
"ELEC";2507;"L1";"Electronics I";"LAB";"F";1435;1725;50
"ELEC";2507;"L2";"Electronics I";"LAB";"M";835;1125;50
"ELEC";2507;"L3";"Electronics I";"LAB";"F";835;1125;50
"ELEC";2507;"L4";"Electronics I";"LAB";"M";1135;1425;50
"ELEC";2507;"L5";"Electronics I";"LAB";"T";1435;1725;50
"ELEC";2507;"L6";"Electronics I";"LAB";"R";1435;1725;50
"ELEC";2507;"PA1";"Electronics I";"PAS";;;;
"ELEC";2507;"PB1";"Electronics I";"PAS";;;;
"ELEC";2607;"11O";"Switching Circuits";"LAB";"T";1435;1725;50
"ELEC";2607;"12E";"Switching Circuits";"LAB";"T";1435;1725;50
"ELEC";2607;"13O";"Switching Circuits";"LAB";"F";835;1125;50
"ELEC";2607;"14E";"Switching Circuits";"LAB";"R";835;1125;50
"ELEC";2607;"A";"Switching Circuits";"LEC";"TR";1305;1425;444
"ELEC";2607;"B";"Switching Circuits";"LEC";"TR";1135;1255;133
"ELEC";2607;"C";"Switching Circuits";"LEC";"WF";1135;1255;154
"ELEC";2607;"L1O";"Switching Circuits";"LAB";"R";1435;1725;50
"ELEC";2607;"L2E";"Switching Circuits";"LAB";"T";835;1125;50
"ELEC";2607;"L3O";"Switching Circuits";"LAB";"M";835;1125;50
"ELEC";2607;"L4E";"Switching Circuits";"LAB";"M";835;1125;50
"ELEC";2607;"L5O";"Switching Circuits";"LAB";"F";1435;1725;50
"ELEC";2607;"L6E";"Switching Circuits";"LAB";"F";835;1125;50
"ELEC";2607;"L7O";"Switching Circuits";"LAB";"W";1435;1725;50
"ELEC";2607;"L8E";"Switching Circuits";"LAB";"F";1435;1725;50
"ELEC";2607;"L9O";"Switching Circuits";"LAB";"M";1435;1725;50
"ELEC";2607;"LOE";"Switching Circuits";"LAB";"W";1435;1725;50
"ELEC";2607;"PA1";"Switching Circuits";"PAS";;;;
"ELEC";3105;"C";"Basic EM and Power Engineering";"LEC";"TR";835;955;79
"ELEC";3105;"C1";"Basic EM and Power Engineering";"LAB";"T";1435;1725;40
"ELEC";3105;"C2";"Basic EM and Power Engineering";"LAB";"M";835;1125;29
"ELEC";3105;"C3";"Basic EM and Power Engineering";"LAB";"W";835;1125;31
"ELEC";3105;"PC2";"Basic EM and Power Engineering";"PAS";;;;
"ELEC";3500;"B";"Digital Electronics";"LEC";"WF";835;955;236
"ELEC";3500;"B1";"Digital Electronics";"LAB";"T";1135;1425;50
"ELEC";3500;"B2";"Digital Electronics";"LAB";"M";1435;1725;50
"ELEC";3500;"B3";"Digital Electronics";"LAB";"T";1435;1725;50
"ELEC";3500;"B4";"Digital Electronics";"LAB";"R";1135;1425;50
"ELEC";3500;"B5";"Digital Electronics";"LAB";"M";835;1125;50
"ELEC";3500;"B6";"Digital Electronics";"LAB";"R";835;1125;50
"ELEC";3907;"A";"Engineering Project";"LEC";"MW";1335;1425;134
"ELEC";3907;"A01";"Engineering Project";"LAB";"TR";835;1125;50
"ELEC";3907;"A02";"Engineering Project";"LAB";"TR";1135;1425;50
"ELEC";3907;"A03";"Engineering Project";"LAB";"MW";1435;1725;50
"ELEC";3908;"B";"Physical Electronics";"LEC";"WF";1005;1125;57
"ELEC";3908;"B1";"Physical Electronics";"LAB";"R";1135;1425;57
"ELEC";3909;"A";"Electromagnetic Waves";"LEC";"TR";1605;1725;236
"ELEC";3909;"L1O";"Electromagnetic Waves";"LAB";"W";1435;1725;52
"ELEC";3909;"L2E";"Electromagnetic Waves";"LAB";"M";835;1125;42
"ELEC";3909;"L3O";"Electromagnetic Waves";"LAB";"F";1435;1725;47
"ELEC";3909;"L4E";"Electromagnetic Waves";"LAB";"W";1435;1725;52
"ELEC";3909;"L5E";"Electromagnetic Waves";"LAB";"F";1435;1725;63
"ELEC";3999;"A";"Co-op Work Term";"WRK";;;;
"ELEC";4504;"A";"Avionics Systems";"LEC";"W";1805;2055;36
"ELEC";4509;"A";"Communication Links";"LEC";"WF";1435;1555;54
"ELEC";4509;"A1O";"Communication Links";"LAB";"M";1435;1725;63
"ELEC";4600;"A";"Radar and Navigation";"LEC";"WF";1605;1725;58
"ELEC";4609;"A";"Integr Circuit Design & Fab";"LEC";"MW";1135;1255;51
"ELEC";4609;"A1O";"Integr Circuit Design & Fab";"LAB";"R";1435;1725;30
"ELEC";4609;"A2E";"Integr Circuit Design & Fab";"LAB";"F";835;1125;30
"ELEC";4700;"A";"Modelling of Integrated Device";"LEC";"TR";1005;1125;25
"ELEC";4702;"A";"Fiber Optic Communications";"LEC";"TR";1305;1425;15
"ELEC";4702;"A1O";"Fiber Optic Communications";"LAB";"F";835;1125;30
"ELEC";4702;"A2O";"Fiber Optic Communications";"LAB";"T";835;1125;30
"ELEC";4703;"A";"Solar Cells";"LEC";"MW";1305;1425;40
"ELEC";4703;"L1O";"Solar Cells";"LAB";"M";835;1125;28
"ELEC";4703;"L2E";"Solar Cells";"LAB";"M";835;1125;28
"ELEC";4706;"A";"Digital Integrated Electronics";"LEC";"WF";1435;1525;40
"ELEC";4706;"A1";"Digital Integrated Electronics";"LAB";"F";1135;1425;28
"ELEC";4706;"A2";"Digital Integrated Electronics";"LAB";"M";1435;1725;28
"ELEC";4707;"A";"Analog Integrated Electronics";"LEC";"WF";1605;1725;36
"ELEC";4707;"A1E";"Analog Integrated Electronics";"LAB";"R";835;1125;28
"ELEC";4707;"A2E";"Analog Integrated Electronics";"LAB";"R";1435;1725;19
"ELEC";4907;"A";"Engineering Project";"LEC";;;;
"ELEC";4908;"A";"Engineering Project";"LEC";;;;
"ENGL";1000;"A";"Literature, Genre, Context";"LEC";"M";835;1025;78
"ENGL";1000;"A1";"Literature, Genre, Context";"GRP";"M";1535;1625;39
"ENGL";1000;"A2";"Literature, Genre, Context";"GRP";"M";1635;1725;39
"ENGL";1000;"B";"Literature, Genre, Context";"LEC";"TR";1135;1255;66
"ENGL";1000;"C";"Literature, Genre, Context";"LEC";"TR";1305;1425;79
"ENGL";1000;"D";"Literature, Genre, Context";"LEC";"WF";1605;1725;78
"ENGL";1000;"E";"Literature, Genre, Context";"LEC";"WF";1435;1555;58
"ENGL";1000;"F";"Literature, Genre, Context";"LEC";"T";1805;2055;98
"ENGL";1000;"G";"Literature, Genre, Context";"LEC";"WF";1135;1255;58
"ENGL";1000;"H";"Literature, Genre, Context";"LEC";"WF";1005;1125;66
"ENGL";1000;"I";"Literature, Genre, Context";"LEC";"TR";1435;1555;63
"ENGL";1000;"J";"Literature, Genre, Context";"LEC";;;;
"ENGL";1000;"K";"Literature, Genre, Context";"LEC";;;;
"ENGL";1000;"L";"Literature, Genre, Context";"LEC";"TR";835;955;78
"ENGL";1010;"A";"Essay Writing";"LEC";;;;
"ENGL";2005;"B";"Theory and Criticism";"LEC";"M";1435;1725;78
"ENGL";2007;"A";"Classical Mythology";"LEC";"WF";1435;1555;236
"ENGL";2011;"B";"Children's Literature";"LEC";"TR";1605;1725;96
"ENGL";2100;"B";"Topics in Popular Culture";"LEC";"WF";1605;1725;120
"ENGL";2102;"A";"Comedy and Satire";"LEC";"MW";1135;1255;66
"ENGL";2103;"B";"Introduction to the Novel";"LEC";"MW";1005;1125;58
"ENGL";2107;"B";"Science Fiction";"LEC";"TR";1305;1425;66
"ENGL";2109;"A";"Gender, Sexuality & Literature";"LEC";"MW";1435;1555;71
"ENGL";2300;"A";"British Literatures I";"LEC";"TR";1005;1125;79
"ENGL";2300;"B";"British Literatures I";"LEC";"R";1805;2055;67
"ENGL";2300;"C";"British Literatures I";"LEC";"MW";1135;1255;67
"ENGL";2300;"D";"British Literatures I";"LEC";"TR";1135;1255;58
"ENGL";2608;"A";"History of World Cinema";"FLM";"M";1135;1425;75
"ENGL";2608;"A01";"History of World Cinema";"GRP";"W";935;1025;27
"ENGL";2608;"A02";"History of World Cinema";"GRP";"T";935;1025;27
"ENGL";2608;"A03";"History of World Cinema";"GRP";"T";1035;1125;32
"ENGL";2608;"A04";"History of World Cinema";"GRP";"T";835;925;27
"ENGL";2701;"A";"American Literatures II";"LEC";"TR";835;955;79
"ENGL";2701;"B";"American Literatures II";"LEC";"TR";1605;1725;56
"ENGL";2802;"A";"Canadian Literatures";"LEC";"TR";1135;1255;67
"ENGL";2802;"B";"Canadian Literatures";"LEC";"TR";1605;1725;78
"ENGL";2802;"C";"Canadian Literatures";"LEC";"W";1805;2055;84
"ENGL";2900;"B";"Literature of the Self";"LEC";"MW";1135;1255;96
"ENGL";2901;"A";"Poetry Workshop";"WKS";"M";1435;1725;47
"ENGL";2957;"A";"Literatures of the Americas II";"LEC";"MW";835;955;63
"ENGL";3009;"A";"Studies in Roman Literature";"LEC";"W";1435;1725;58
"ENGL";3202;"A";"Chaucer";"LEC";"TR";835;955;47
"ENGL";3304;"A";"Shakespearean Drama";"LEC";"TR";1305;1425;79
"ENGL";3502;"A";"British Literatures II";"LEC";"TR";1005;1125;66
"ENGL";3502;"B";"British Literatures II";"LEC";"TR";1135;1255;55
"ENGL";3502;"C";"British Literatures II";"LEC";"MW";1135;1255;55
"ENGL";3601;"A";"20th-Century Poetry";"LEC";"W";1135;1425;54
"ENGL";3603;"B";"20th-Century Fiction";"LEC";"MW";1605;1725;55
"ENGL";3702;"A";"American Culture";"LEC";"W";1435;1725;63
"ENGL";3805;"A";"Liter&Cultur in Russia&Eurasia";"LEC";"T";1435;1725;35
"ENGL";3901;"A";"Intermediate Poetry Workshop";"WKS";"R";1435;1725;27
"ENGL";3903;"A";"Intermediate Fiction Workshop";"WKS";"T";1435;1725;42
"ENGL";3904;"A";"Intermediate Drama Workshop";"WKS";"M";1135;1425;27
"ENGL";3904;"B";"Intermediate Drama Workshop";"WKS";"M";1435;1725;19
"ENGL";3908;"A";"Res & Theory in Acad Writing";"LEC";"TR";1305;1425;47
"ENGL";3940;"A";"Studies in Diaspora Lit";"LEC";"T";1435;1725;66
"ENGL";3999;"A";"Co-operative Work Term";"WRK";;;;
"ENGL";4003;"A";"Studies in the Novel";"SEM";"M";1435;1725;18
"ENGL";4105;"A";"Old English";"SEM";"TR";1005;1125;18
"ENGL";4401;"A";"Studies in 18th Century Lit";"SEM";"M";1135;1425;18
"ENGL";4550;"A";"Studies in Victorian Lit I";"SEM";"F";835;1125;39
"ENGL";4708;"B";"Studies in American Lit I";"SEM";"W";1435;1725;18
"ENGL";4806;"B";"Studies in Canadian Lit. I";"SEM";"W";1135;1425;40
"ENGL";4908;"A";"Independent Study";"IND";;;;
"ENGL";4908;"B";"Independent Study";"IND";;;;
"ENGL";4908;"C";"Independent Study";"IND";;;;
"ENGL";4960;"A";"Indigenous Literatures I";"SEM";"R";1435;1725;15
"ENGL";4976;"A";"Issues in Postcolonial Lit.";"LEC";"T";1805;2055;15
"ENSC";2001;"A";"Earth Rsrcs&Natur Haz.Env Impc";"LEC";"M";1435;1725;96
"ENSC";2002;"A";"Environmental Methods&Analysis";"LEC";"T";1805;2055;51
"ENSC";3001;"A";"Professional Prac Enviro Scien";"LEC";"W";1805;2055;63
"ENSC";3906;"A";"Rsrch Techniq&Project Planning";"WKS";"R";1735;2025;42
"ENSC";3999;"A";"Co-op Work Term";"WRK";;;;
"ENSC";4001;"A";"Environmental Sci. Practicum";"PRC";;;;
"ENSC";4700;"A";"Topics in Environmental Sci.";"LEC";"M";1735;2025;21
"ENSC";4906;"A";"Honours Research Project";"REP";"F";835;925;36
"ENST";1001;"A";"Intro. Environmental Studies";"LEC";"M";1435;1625;98
"ENST";1001;"A01";"Intro. Environmental Studies";"TUT";"F";935;1125;25
"ENST";1001;"A02";"Intro. Environmental Studies";"TUT";"W";835;1025;29
"ENST";1001;"A03";"Intro. Environmental Studies";"TUT";"W";1535;1725;21
"ENST";1001;"A04";"Intro. Environmental Studies";"TUT";"W";1435;1625;30
"ENST";1020;"B";"People, Places & Environments";"LEC";"M";1805;1955;236
"ENST";1020;"B01";"People, Places & Environments";"TUT";"T";1905;1955;33
"ENST";1020;"B02";"People, Places & Environments";"TUT";"T";1805;1855;33
"ENST";1020;"B03";"People, Places & Environments";"TUT";"T";1135;1225;33
"ENST";1020;"B04";"People, Places & Environments";"TUT";"T";1635;1725;33
"ENST";1020;"B05";"People, Places & Environments";"TUT";"T";1235;1325;33
"ENST";1020;"B06";"People, Places & Environments";"TUT";"T";1035;1125;33
"ENST";1020;"B07";"People, Places & Environments";"TUT";"T";1335;1425;33
"ENST";1020;"B08";"People, Places & Environments";"TUT";"T";935;1025;33
"ENST";1020;"B09";"People, Places & Environments";"TUT";"T";835;925;33
"ENST";2001;"A";"Sustainable Futures";"LEC";"T";1435;1725;96
"ENST";2006;"A";"Intro Quantitative Research";"LEC";"F";1135;1325;134
"ENST";2006;"A01";"Intro Quantitative Research";"LAB";"F";1435;1625;32
"ENST";2006;"A02";"Intro Quantitative Research";"LAB";"T";1135;1325;32
"ENST";2006;"A03";"Intro Quantitative Research";"LAB";"M";1435;1625;32
"ENST";2006;"A04";"Intro Quantitative Research";"LAB";"M";1135;1325;32
"ENST";3000;"A";"Colloquium";"LEC";"T";1135;1425;56
"ENST";4001;"B";"Practicum I";"PRC";;;;
"ENST";4002;"B";"Practicum II";"PRC";;;;
"ENST";4005;"B";"Dir. Stud. in Environ. Studies";"DIR";;;;
"ENST";4006;"A";"Environmental Policy Analysis";"SEM";"T";835;1125;29
"ENST";4400;"B";"Field Studies";"DIR";;;;
"ENST";4906;"A";"Honours Research Project";"RES";;;;
"ENST";4907;"A";"Honours Research Essay";"RES";;;;
"ENST";4907;"B";"Honours Research Essay";"RES";;;;
"ENST";4907;"C";"Honours Research Essay";"RES";;;;
"ENVE";1001;"A";"Architecture & the Environment";"LEC";"R";835;1125;75
"ENVE";2001;"A";"Process Analysis";"LEC";"TR";1135;1225;120
"ENVE";2001;"A1";"Process Analysis";"LAB";"F";1435;1725;42
"ENVE";2001;"A2";"Process Analysis";"LAB";"F";1435;1725;39
"ENVE";2001;"A3";"Process Analysis";"LAB";"R";1435;1725;58
"ENVE";2001;"A4";"Process Analysis";"LAB";"R";1435;1725;79
"ENVE";2002;"A";"Microbiology";"LEC";"MW";835;955;387
"ENVE";3001;"A";"Envir Eng Unit Operations";"LEC";"TR";1305;1425;48
"ENVE";3001;"A1O";"Envir Eng Unit Operations";"LAB";"F";1135;1425;20
"ENVE";3001;"A2O";"Envir Eng Unit Operations";"LAB";"W";1435;1725;20
"ENVE";3001;"A3E";"Envir Eng Unit Operations";"LAB";;;;
"ENVE";3001;"ATU";"Envir Eng Unit Operations";"TUT";"W";1135;1225;78
"ENVE";3004;"A";"Contaminant Transport";"LEC";"MW";1005;1125;52
"ENVE";3004;"A1";"Contaminant Transport";"TUT";"M";1435;1525;52
"ENVE";3999;"A";"Co-op Work Term";"WRK";;;;
"ENVE";4104;"A";"Envir Planning & Impact Assess";"LEC";"R";1335;1725;71
"ENVE";4104;"A1";"Envir Planning & Impact Assess";"LAB";"R";1735;1855;71
"ENVE";4105;"A";"Green Building Design";"LEC";"T";835;1125;96
"ENVE";4105;"A1O";"Green Building Design";"LAB";"R";1435;1525;30
"ENVE";4105;"A2O";"Green Building Design";"LAB";"T";1435;1525;30
"ENVE";4105;"A3O";"Green Building Design";"LAB";"M";935;1025;30
"ENVE";4907;"A";"Engineering Project";"OTH";;;;
"ENVE";4918;"A";"Design Project";"LEC";"R";835;1025;204
"ENVE";4918;"A1";"Design Project";"PAN";"WF";1435;1555;51
"ERTH";1009;"A";"The Earth System Through Time";"LEC";"WF";1435;1555;98
"ERTH";1009;"AOD";"The Earth System Through Time";"VOD";;;;
"ERTH";1009;"L01";"The Earth System Through Time";"LAB";"R";835;1125;24
"ERTH";1009;"L02";"The Earth System Through Time";"LAB";"F";835;1125;24
"ERTH";1009;"L03";"The Earth System Through Time";"LAB";"M";835;1125;24
"ERTH";1009;"L04";"The Earth System Through Time";"LAB";"T";1135;1425;24
"ERTH";1009;"L05";"The Earth System Through Time";"LAB";"T";1435;1725;24
"ERTH";1009;"L06";"The Earth System Through Time";"LAB";"T";835;1125;24
"ERTH";1009;"L07";"The Earth System Through Time";"LAB";"W";1805;2055;24
"ERTH";1009;"V";"The Earth System Through Time";"LEC";;;;
"ERTH";1009;"VOD";"The Earth System Through Time";"VOD";;;;
"ERTH";1011;"V";"Evolution of the Earth";"LEC";;;;
"ERTH";1011;"VOD";"Evolution of the Earth";"VOD";;;;
"ERTH";2104;"A";"Igneous Syst,Geochemistry&Proc";"LEC";"MW";1135;1225;48
"ERTH";2104;"A01";"Igneous Syst,Geochemistry&Proc";"LAB";"W";835;1125;24
"ERTH";2104;"A02";"Igneous Syst,Geochemistry&Proc";"LAB";"T";1135;1425;24
"ERTH";2312;"A";"Paleontology";"LEC";"MW";1335;1425;63
"ERTH";2312;"A01";"Paleontology";"LAB";"M";1435;1725;24
"ERTH";2312;"A02";"Paleontology";"LAB";"F";835;1125;24
"ERTH";2316;"A";"Paleoecology";"LEC";"MW";1335;1425;63
"ERTH";2402;"A";"Climate Change: EarthSci Persp";"LEC";"R";1435;1725;148
"ERTH";2403;"A";"Introduction to Oceanography";"LEC";"M";1435;1725;134
"ERTH";2403;"AOD";"Introduction to Oceanography";"VOD";;;;
"ERTH";2403;"V";"Introduction to Oceanography";"LEC";;;;
"ERTH";2403;"VOD";"Introduction to Oceanography";"VOD";;;;
"ERTH";2404;"A";"Engineering Geoscience";"LEC";"TR";1005;1125;236
"ERTH";2404;"A1E";"Engineering Geoscience";"LAB";"T";1805;2055;24
"ERTH";2404;"A1O";"Engineering Geoscience";"LAB";"T";1805;2055;24
"ERTH";2404;"A2E";"Engineering Geoscience";"LAB";"M";1805;2055;24
"ERTH";2404;"A2O";"Engineering Geoscience";"LAB";"M";1805;2055;24
"ERTH";2404;"A3E";"Engineering Geoscience";"LAB";"M";1435;1725;24
"ERTH";2404;"A3O";"Engineering Geoscience";"LAB";"M";1435;1725;24
"ERTH";2404;"A4E";"Engineering Geoscience";"LAB";"F";1135;1425;24
"ERTH";2404;"A4O";"Engineering Geoscience";"LAB";"F";1135;1425;24
"ERTH";2404;"A5E";"Engineering Geoscience";"LAB";"W";1135;1425;24
"ERTH";2404;"A5O";"Engineering Geoscience";"LAB";"W";1135;1425;24
"ERTH";2406;"A";"Geology and Map Interpretation";"LEC";"M";935;1125;48
"ERTH";2406;"A01";"Geology and Map Interpretation";"LAB";"W";1435;1725;24
"ERTH";2406;"A02";"Geology and Map Interpretation";"LAB";"W";1435;1725;24
"ERTH";2802;"A";"Field Geology";"FIE";;;;
"ERTH";3002;"A";"Gemology";"LEC";"T";1135;1325;30
"ERTH";3111;"A";"Mammalian Paleo. & Evolution";"LEC";"R";1435;1625;48
"ERTH";3111;"A01";"Mammalian Paleo. & Evolution";"LAB";"F";1135;1425;24
"ERTH";3112;"A";"Paleo. & Evol. of Lower Verteb";"LEC";"T";1805;1955;48
"ERTH";3112;"A01";"Paleo. & Evol. of Lower Verteb";"LAB";"W";1805;2055;24
"ERTH";3204;"A";"Mineral Deposits";"LEC";"M";1235;1425;48
"ERTH";3204;"A01";"Mineral Deposits";"LAB";"M";1435;1725;30
"ERTH";3204;"A02";"Mineral Deposits";"LAB";"F";835;1125;30
"ERTH";3205;"A";"Physical Hydrogeology";"LEC";"F";1135;1325;48
"ERTH";3205;"A01";"Physical Hydrogeology";"LAB";"F";1435;1725;24
"ERTH";3205;"A02";"Physical Hydrogeology";"LAB";"F";1435;1725;24
"ERTH";3806;"A";"Structural Geology";"LEC";"T";1435;1625;48
"ERTH";3806;"A01";"Structural Geology";"LAB";"W";1135;1425;24
"ERTH";3806;"A02";"Structural Geology";"LAB";"R";835;1125;24
"ERTH";3999;"A";"Co-op Work Term";"WRK";;;;
"ERTH";4003;"A";"Directed Studies in Geology";"DIR";;;;
"ERTH";4003;"C";"Directed Studies in Geology";"DIR";"TR";1435;1555;30
