"SUBJ";"CRSE";"SEQ";"CATALOG_TITLE";"INSTR_TYPE";"DAYS";"START_TIME";"END_TIME";"ROOM_CAP"
"ECON";1000;"A11";"Introduction to Economics";"GRP";"W";1335;1425;43
"ECON";1000;"AOD";"Introduction to Economics";"VOD";;;;
"ECON";1000;"B";"Introduction to Economics";"LEC";"R";1805;2055;331
"ECON";1000;"B01";"Introduction to Economics";"GRP";"R";1435;1525;39
"ECON";1000;"B02";"Introduction to Economics";"GRP";"R";1435;1525;42
"ECON";1000;"B03";"Introduction to Economics";"GRP";"R";1435;1525;40
"ECON";1000;"B04";"Introduction to Economics";"GRP";"R";1435;1525;42
"ECON";1000;"B05";"Introduction to Economics";"GRP";"R";1435;1525;43
"ECON";1000;"B06";"Introduction to Economics";"GRP";"R";1435;1525;31
"ECON";1000;"B07";"Introduction to Economics";"GRP";"R";1635;1725;67
"ECON";1000;"B08";"Introduction to Economics";"GRP";"R";1635;1725;36
"ECON";1000;"B09";"Introduction to Economics";"GRP";"R";1635;1725;47
"ECON";1000;"B10";"Introduction to Economics";"GRP";"R";1635;1725;42
"ECON";1000;"B11";"Introduction to Economics";"GRP";"R";1635;1725;39
"ECON";1000;"C";"Introduction to Economics";"LEC";"TR";1605;1725;387
"ECON";1000;"C01";"Introduction to Economics";"GRP";"T";1435;1525;47
"ECON";1000;"C02";"Introduction to Economics";"GRP";"T";1435;1525;61
"ECON";1000;"C03";"Introduction to Economics";"GRP";"T";1435;1525;54
"ECON";1000;"C04";"Introduction to Economics";"GRP";"T";1435;1525;40
"ECON";1000;"C05";"Introduction to Economics";"GRP";"T";1435;1525;30
"ECON";1000;"C06";"Introduction to Economics";"GRP";"T";1435;1525;31
"ECON";1000;"C07";"Introduction to Economics";"GRP";"T";1805;1855;39
"ECON";1000;"C08";"Introduction to Economics";"GRP";"T";1805;1855;47
"ECON";1000;"C09";"Introduction to Economics";"GRP";"T";1805;1855;39
"ECON";1000;"C10";"Introduction to Economics";"GRP";"T";1805;1855;40
"ECON";1000;"C11";"Introduction to Economics";"GRP";"T";1805;1855;43
"ECON";1000;"D";"Introduction to Economics";"LEC";"T";1805;2055;285
"ECON";1000;"D01";"Introduction to Economics";"GRP";"T";1535;1625;71
"ECON";1000;"D02";"Introduction to Economics";"GRP";"T";1535;1625;59
"ECON";1000;"D03";"Introduction to Economics";"GRP";"T";1635;1725;67
"ECON";1000;"D04";"Introduction to Economics";"GRP";"T";1635;1725;59
"ECON";1000;"D05";"Introduction to Economics";"GRP";"T";1635;1725;71
"ECON";1000;"N";"Introduction to Economics";"LEC";;;;
"ECON";1000;"PA1";"Introduction to Economics";"PAS";;;;
"ECON";1000;"PB2";"Introduction to Economics";"PAS";"TR";1635;1755;19
"ECON";1000;"PC3";"Introduction to Economics";"PAS";;;;
"ECON";1000;"PD4";"Introduction to Economics";"PAS";"TR";1635;1755;21
"ECON";1000;"V";"Introduction to Economics";"LEC";;;;
"ECON";1000;"VOD";"Introduction to Economics";"VOD";;;;
"ECON";1001;"A";"Intro to Econom:Microeconomics";"LEC";"WF";1005;1125;331
"ECON";1001;"AOD";"Intro to Econom:Microeconomics";"VOD";;;;
"ECON";1001;"B";"Intro to Econom:Microeconomics";"LEC";"R";1805;2055;331
"ECON";1001;"C";"Intro to Econom:Microeconomics";"LEC";"TR";1605;1725;387
"ECON";1001;"D";"Intro to Econom:Microeconomics";"LEC";"T";1805;2055;285
"ECON";1001;"T";"Intro to Econom:Microeconomics";"LEC";;;;
"ECON";1001;"TOD";"Intro to Econom:Microeconomics";"VOD";;;;
"ECON";2009;"A";"Managerial Economics";"LEC";"TR";1435;1555;98
"ECON";2009;"A01";"Managerial Economics";"TUT";"T";1605;1725;96
"ECON";2009;"B";"Managerial Economics";"LEC";"T";1805;2055;98
"ECON";2009;"B01";"Managerial Economics";"TUT";"T";1605;1725;96
"ECON";2009;"C";"Managerial Economics";"LEC";"R";1805;2055;94
"ECON";2009;"C01";"Managerial Economics";"TUT";"R";1605;1725;94
"ECON";2020;"A";"Interm Micrecon I:Prod&Market";"LEC";"MW";1305;1425;91
"ECON";2020;"A01";"Interm Micrecon I:Prod&Market";"TUT";"W";1435;1555;91
"ECON";2020;"B";"Interm Micrecon I:Prod&Market";"LEC";"M";1805;2055;98
"ECON";2020;"B01";"Interm Micrecon I:Prod&Market";"TUT";"M";1605;1725;96
"ECON";2020;"C";"Interm Micrecon I:Prod&Market";"LEC";"TR";1605;1725;42
"ECON";2020;"C01";"Interm Micrecon I:Prod&Market";"TUT";"R";1435;1555;94
"ECON";2020;"D";"Interm Micrecon I:Prod&Market";"LEC";"TR";1435;1555;55
"ECON";2020;"D01";"Interm Micrecon I:Prod&Market";"TUT";"R";1605;1725;56
"ECON";2030;"E";"Interm MicreconII:Consum&Equil";"LEC";"M";835;1125;91
"ECON";2030;"E01";"Interm MicreconII:Consum&Equil";"TUT";"W";835;955;98
"ECON";2101;"A";"Interme Macroecon Non-Math Maj";"LEC";"M";1135;1425;58
"ECON";2102;"A";"Intermediate Macroeconomics I";"LEC";"TR";835;955;96
"ECON";2102;"A01";"Intermediate Macroeconomics I";"TUT";"R";1005;1125;79
"ECON";2102;"B";"Intermediate Macroeconomics I";"LEC";"MW";1135;1255;94
"ECON";2102;"B01";"Intermediate Macroeconomics I";"TUT";"W";1305;1425;94
"ECON";2102;"C";"Intermediate Macroeconomics I";"LEC";"W";1805;2055;91
"ECON";2102;"C01";"Intermediate Macroeconomics I";"TUT";"W";1605;1725;91
"ECON";2103;"E";"Intermediate Macroeconomics II";"LEC";"MW";1605;1725;78
"ECON";2103;"E01";"Intermediate Macroeconomics II";"TUT";"M";1435;1555;69
"ECON";2201;"A";"Stat Methods in Econ & Busi I";"LEC";"TR";1605;1725;91
"ECON";2201;"A01";"Stat Methods in Econ & Busi I";"GRP";"R";1435;1555;91
"ECON";2201;"B";"Stat Methods in Econ & Busi I";"LEC";"TR";1005;1125;91
"ECON";2201;"B01";"Stat Methods in Econ & Busi I";"GRP";"T";1135;1255;84
"ECON";2201;"C";"Stat Methods in Econ & Busi I";"LEC";"T";1805;2055;98
"ECON";2201;"C01";"Stat Methods in Econ & Busi I";"GRP";"T";1635;1755;115
"ECON";2202;"E";"Stat Methods in Econ & Busi II";"LEC";"TR";1305;1425;96
"ECON";2202;"E01";"Stat Methods in Econ & Busi II";"GRP";"T";1435;1555;91
"ECON";2400;"C";"Mathematical Methods of Econ";"LEC";"WF";1005;1125;98
"ECON";2400;"C01";"Mathematical Methods of Econ";"GRP";"F";1135;1255;98
"ECON";2400;"D";"Mathematical Methods of Econ";"LEC";"W";1805;2055;94
"ECON";2400;"D01";"Mathematical Methods of Econ";"GRP";"W";1435;1555;94
"ECON";3050;"A";"Intro to Financial Economics";"LEC";"M";1805;2055;71
"ECON";3300;"A";"Public Policy Toward Business";"LEC";"T";1805;2055;71
"ECON";3405;"A";"Intro Public Economic:Taxation";"LEC";"M";1135;1425;58
"ECON";3508;"A";"Intro to Economic Development";"LEC";"F";1135;1425;78
"ECON";3601;"A";"Introduction to Int'l Trade";"LEC";"F";835;1125;96
"ECON";3607;"A";"Monetary & Fin'l Institutions";"LEC";"R";1805;2055;78
"ECON";3804;"A";"Environmental Economics";"LEC";"R";835;1125;71
"ECON";3807;"A";"European Econ Integration";"LEC";"T";1135;1425;66
"ECON";3820;"A";"Topics in Cdn Economic Policy";"LEC";"W";1805;2055;78
"ECON";3840;"A";"An Economic Analysis of Law";"LEC";"R";1435;1725;69
"ECON";3999;"A";"Co-op Work Term";"WRK";;;;
"ECON";4001;"A";"Mathematical Analysis in Econ";"LEC";"MW";1135;1255;79
"ECON";4001;"A01";"Mathematical Analysis in Econ";"TUT";"M";1305;1425;78
"ECON";4020;"A";"Advanced Microeconomic Theory";"LEC";"R";1135;1425;71
"ECON";4020;"A01";"Advanced Microeconomic Theory";"TUT";"T";1135;1255;71
"ECON";4021;"A";"Advanced Macroeconomic Theory";"LEC";"MW";835;955;71
"ECON";4021;"A01";"Advanced Macroeconomic Theory";"TUT";"M";1005;1125;71
"ECON";4301;"A";"Market Structure & Firm Behav.";"LEC";"T";1435;1725;35
"ECON";4360;"A";"Labour Economics";"LEC";"W";1435;1725;61
"ECON";4460;"A";"Health Economics";"LEC";"M";1805;2055;61
"ECON";4602;"A";"Int'l Monetary Theory & Policy";"LEC";"T";835;1125;61
"ECON";4706;"A";"Econometrics I";"LEC";"F";1135;1425;71
"ECON";4706;"A01";"Econometrics I";"TUT";"R";835;955;66
"ECON";4706;"B";"Econometrics I";"LEC";"R";1435;1725;71
"ECON";4706;"B01";"Econometrics I";"TUT";"R";1735;1855;58
"ECON";4901;"B";"Honours Sem: Microeconomics";"LEC";"W";1435;1725;29
"ECON";4902;"A";"Honours Sem: Macroeconomics";"LEC";"M";1435;1725;28
"ECOR";1010;"A";"Introduction to Engineering";"LEC";"F";1335;1425;391
"ECOR";1010;"A";"Introduction to Engineering";"LEC";"TR";1605;1725;391
"ECOR";1010;"A1";"Introduction to Engineering";"LAB";"R";1135;1325;60
"ECOR";1010;"A2";"Introduction to Engineering";"LAB";"T";1335;1525;60
"ECOR";1010;"A3";"Introduction to Engineering";"LAB";"T";935;1125;60
"ECOR";1010;"A4";"Introduction to Engineering";"LAB";"R";1335;1525;50
"ECOR";1010;"A5";"Introduction to Engineering";"LAB";"M";1435;1625;60
"ECOR";1010;"A6";"Introduction to Engineering";"LAB";"F";1135;1325;60
"ECOR";1010;"A7";"Introduction to Engineering";"LAB";"W";1435;1625;60
"ECOR";1010;"A8";"Introduction to Engineering";"LAB";"W";935;1125;50
"ECOR";1010;"B";"Introduction to Engineering";"LEC";"F";1035;1125;391
"ECOR";1010;"B";"Introduction to Engineering";"LEC";"TR";1805;1925;391
"ECOR";1010;"B1";"Introduction to Engineering";"LAB";"F";835;1025;60
"ECOR";1010;"B2";"Introduction to Engineering";"LAB";"M";1135;1325;60
"ECOR";1010;"B3";"Introduction to Engineering";"LAB";"W";935;1125;60
"ECOR";1010;"B4";"Introduction to Engineering";"LAB";"T";1135;1325;60
"ECOR";1010;"B5";"Introduction to Engineering";"LAB";"R";1135;1325;50
"ECOR";1010;"B6";"Introduction to Engineering";"LAB";"R";935;1125;60
"ECOR";1010;"B7";"Introduction to Engineering";"LAB";"F";1435;1625;50
"ECOR";1010;"B8";"Introduction to Engineering";"LAB";"W";1605;1755;50
"ECOR";1010;"C";"Introduction to Engineering";"LEC";"TR";1305;1425;391
"ECOR";1010;"C";"Introduction to Engineering";"LEC";"F";1235;1325;391
"ECOR";1010;"C1";"Introduction to Engineering";"LAB";"R";1435;1625;60
"ECOR";1010;"C2";"Introduction to Engineering";"LAB";"T";1435;1625;50
"ECOR";1010;"C3";"Introduction to Engineering";"LAB";"F";1435;1625;60
"ECOR";1010;"C4";"Introduction to Engineering";"LAB";"T";1635;1825;60
"ECOR";1010;"C5";"Introduction to Engineering";"LAB";"M";935;1125;60
"ECOR";1010;"C6";"Introduction to Engineering";"LAB";"W";1135;1325;60
"ECOR";1010;"C7";"Introduction to Engineering";"LAB";"F";835;1025;50
"ECOR";1101;"A";"Mechanics I";"LEC";"MW";1435;1555;236
"ECOR";1101;"A1";"Mechanics I";"LAB";"F";1135;1425;51
"ECOR";1101;"A2";"Mechanics I";"LAB";"F";1135;1425;51
"ECOR";1101;"A3";"Mechanics I";"LAB";"F";1135;1425;58
"ECOR";1101;"A4";"Mechanics I";"LAB";"F";1135;1425;66
"ECOR";1101;"PA1";"Mechanics I";"PAS";"MW";1805;1925;52
"ECOR";1101;"PA2";"Mechanics I";"PAS";;;;
"ECOR";1101;"PA3";"Mechanics I";"PAS";;;;
"ECOR";1606;"A";"Problem Solving and Computers";"LEC";"TR";1305;1425;204
"ECOR";1606;"B";"Problem Solving and Computers";"LEC";"MW";1635;1755;204
"ECOR";1606;"L1";"Problem Solving and Computers";"LAB";"W";835;1125;50
"ECOR";1606;"L10";"Problem Solving and Computers";"LAB";"F";1435;1725;50
"ECOR";1606;"L2";"Problem Solving and Computers";"LAB";"F";835;1125;50
"ECOR";1606;"L3";"Problem Solving and Computers";"LAB";"M";835;1125;50
"ECOR";1606;"L4";"Problem Solving and Computers";"LAB";"F";1135;1425;50
"ECOR";1606;"L5";"Problem Solving and Computers";"LAB";"W";1135;1425;50
"ECOR";1606;"L6";"Problem Solving and Computers";"LAB";"M";1135;1425;50
"ECOR";1606;"PA1";"Problem Solving and Computers";"PAS";"TR";1735;1855;47
"ECOR";1606;"PA3";"Problem Solving and Computers";"PAS";;;;
"ECOR";1606;"PB1";"Problem Solving and Computers";"PAS";"MW";1805;1925;51
"ECOR";2606;"A";"Numerical Methods";"LEC";"MW";1135;1255;154
"ECOR";2606;"B";"Numerical Methods";"LEC";"TR";1135;1255;151
"ECOR";2606;"C";"Numerical Methods";"LEC";"WF";1435;1555;148
"ECOR";2606;"L1";"Numerical Methods";"LAB";"R";1005;1125;50
"ECOR";2606;"L2";"Numerical Methods";"LAB";"M";1635;1755;50
"ECOR";2606;"L3";"Numerical Methods";"LAB";"R";1305;1425;50
"ECOR";2606;"L4";"Numerical Methods";"LAB";"R";1605;1725;50
"ECOR";2606;"L5";"Numerical Methods";"LAB";"T";1005;1125;50
"ECOR";2606;"L6";"Numerical Methods";"LAB";"T";1305;1425;50
"ECOR";2606;"L7";"Numerical Methods";"LAB";"M";1435;1555;50
"ECOR";2606;"L8";"Numerical Methods";"LAB";"W";1605;1725;50
"ECOR";2606;"PA1";"Numerical Methods";"PAS";"MW";1805;1925;36
"ECOR";2606;"PB1";"Numerical Methods";"PAS";"TR";1805;1925;58
"ECOR";2606;"PC1";"Numerical Methods";"PAS";"MW";1735;1855;25
"ECOR";3800;"A";"Engineering Economics";"LEC";"MW";1935;2055;204
"ELEC";2501;"A";"Circuits and Signals";"LEC";"TR";1605;1725;148
"ELEC";2501;"B";"Circuits and Signals";"LEC";"MW";1305;1425;195
"ELEC";2501;"C";"Circuits and Signals";"LEC";"WF";835;955;96
"ELEC";2501;"L1";"Circuits and Signals";"LAB";"M";835;1125;133
"ELEC";2501;"L2";"Circuits and Signals";"LAB";"F";1435;1725;66
"ELEC";2501;"L3";"Circuits and Signals";"LAB";"W";1135;1425;58
"ELEC";2501;"L4";"Circuits and Signals";"LAB";"F";835;1125;58
"ELEC";2501;"L5";"Circuits and Signals";"LAB";"R";1135;1425;66
"ELEC";2501;"L6";"Circuits and Signals";"LAB";"R";835;1125;63
"ELEC";2501;"L7";"Circuits and Signals";"LAB";"M";1435;1725;66
"ELEC";2501;"L8";"Circuits and Signals";"LAB";"T";835;1125;55
"ELEC";2501;"PA1";"Circuits and Signals";"PAS";"TR";1805;1925;55
"ELEC";2501;"PB1";"Circuits and Signals";"PAS";"MW";1805;1925;23
"ELEC";2501;"PC1";"Circuits and Signals";"PAS";"MW";1735;1855;56
"ELEC";3105;"A";"Basic EM and Power Engineering";"LEC";"MW";1135;1255;133
"ELEC";3105;"A1";"Basic EM and Power Engineering";"LAB";"M";1435;1725;57
"ELEC";3105;"A2";"Basic EM and Power Engineering";"LAB";"M";835;1125;36
"ELEC";3105;"A3";"Basic EM and Power Engineering";"LAB";"R";1435;1725;27
"ELEC";3105;"A4";"Basic EM and Power Engineering";"LAB";"F";835;1125;30
"ELEC";3105;"A5";"Basic EM and Power Engineering";"LAB";"T";1435;1725;36
"ELEC";3105;"PA1";"Basic EM and Power Engineering";"PAS";"MW";1805;1925;23
"ELEC";3105;"PA2";"Basic EM and Power Engineering";"PAS";"TR";1805;1925;51
"ELEC";3500;"A";"Digital Electronics";"LEC";"TR";835;955;98
"ELEC";3500;"A1";"Digital Electronics";"LAB";"F";835;1125;50
"ELEC";3500;"A2";"Digital Electronics";"LAB";"M";835;1125;50
"ELEC";3500;"A3";"Digital Electronics";"LAB";"M";1435;1725;50
"ELEC";3500;"A4";"Digital Electronics";"LAB";"T";1435;1725;50
"ELEC";3508;"A";"Power Electronics";"LEC";"WF";1605;1725;57
"ELEC";3508;"A1";"Power Electronics";"LAB";"R";1435;1725;7
"ELEC";3508;"A2";"Power Electronics";"LAB";"W";835;1125;27
"ELEC";3508;"A3";"Power Electronics";"LAB";"T";1435;1725;27
"ELEC";3509;"B";"Electronics II";"LEC";"TR";1005;1125;195
"ELEC";3509;"L1";"Electronics II";"LAB";"W";835;1125;50
"ELEC";3509;"L2";"Electronics II";"LAB";"R";1435;1725;50
"ELEC";3509;"L3";"Electronics II";"LAB";"W";1435;1725;50
"ELEC";3509;"L4";"Electronics II";"LAB";"F";1135;1425;50
"ELEC";3509;"L5";"Electronics II";"LAB";"T";1135;1425;50
"ELEC";3605;"A";"Electrical Engineering";"LEC";"MW";1005;1125;387
"ELEC";3605;"B";"Electrical Engineering";"LEC";"MW";1005;1125;387
"ELEC";3605;"L1";"Electrical Engineering";"LAB";"F";1135;1255;57
"ELEC";3605;"L10";"Electrical Engineering";"LAB";"F";1435;1555;40
"ELEC";3605;"L11";"Electrical Engineering";"LAB";"R";1305;1425;40
"ELEC";3605;"L12";"Electrical Engineering";"LAB";"T";1605;1725;58
"ELEC";3605;"L2";"Electrical Engineering";"LAB";"T";835;955;40
"ELEC";3605;"L3";"Electrical Engineering";"LAB";"R";1435;1555;36
"ELEC";3605;"L4";"Electrical Engineering";"LAB";"F";1605;1725;36
"ELEC";3605;"L5";"Electrical Engineering";"LAB";"W";1605;1725;39
"ELEC";3605;"L6";"Electrical Engineering";"LAB";"R";1605;1725;40
"ELEC";3605;"L7";"Electrical Engineering";"LAB";"W";835;955;36
"ELEC";3605;"L8";"Electrical Engineering";"LAB";"T";1305;1425;40
"ELEC";3605;"L9";"Electrical Engineering";"LAB";"R";1005;1125;43
"ELEC";3605;"PA1";"Electrical Engineering";"PAS";"MW";1805;1925;25
"ELEC";3605;"PA2";"Electrical Engineering";"PAS";"TR";1805;1925;25
"ELEC";3908;"A";"Physical Electronics";"LEC";"WF";1605;1725;148
"ELEC";3908;"A1";"Physical Electronics";"LAB";"T";1435;1725;57
"ELEC";3908;"A2";"Physical Electronics";"LAB";"M";1435;1725;40
"ELEC";3908;"A3";"Physical Electronics";"LAB";"M";835;1125;40
"ELEC";3909;"A";"Electromagnetic Waves";"LEC";"TR";1135;1255;40
"ELEC";3909;"L1O";"Electromagnetic Waves";"LAB";"W";1735;2025;51
"ELEC";3999;"A";"Co-op Work Term";"WRK";;;;
"ELEC";4502;"A";"Microwave Circuits";"LEC";"MW";1605;1725;40
"ELEC";4502;"A1O";"Microwave Circuits";"LAB";"F";1135;1425;30
"ELEC";4503;"A";"Radio Frequency Line & Antenna";"LEC";"TR";1435;1555;40
"ELEC";4503;"A1E";"Radio Frequency Line & Antenna";"LAB";"T";835;1125;30
"ELEC";4503;"A2O";"Radio Frequency Line & Antenna";"LAB";"T";835;1125;30
"ELEC";4505;"A";"Telecommunication Circuits";"LEC";"T";1135;1425;58
"ELEC";4505;"A1O";"Telecommunication Circuits";"LAB";"M";835;1125;28
"ELEC";4505;"A2O";"Telecommunication Circuits";"LAB";"R";835;1125;28
"ELEC";4505;"A3O";"Telecommunication Circuits";"LAB";"W";1135;1425;28
"ELEC";4506;"A";"CAD for Communication Circuits";"LEC";"WF";1435;1555;57
"ELEC";4506;"A1E";"CAD for Communication Circuits";"LAB";"T";835;1125;30
"ELEC";4506;"A2E";"CAD for Communication Circuits";"LAB";"R";835;1125;30
"ELEC";4601;"A";"Microprocessor Systems";"LEC";"TR";1605;1725;151
"ELEC";4601;"A1E";"Microprocessor Systems";"LAB";"F";835;1125;28
"ELEC";4601;"A2E";"Microprocessor Systems";"LAB";"T";835;1125;28
"ELEC";4601;"A3E";"Microprocessor Systems";"LAB";"R";835;1125;28
"ELEC";4601;"A4E";"Microprocessor Systems";"LAB";"M";835;1125;28
"ELEC";4601;"A5E";"Microprocessor Systems";"LAB";"M";1435;1725;28
"ELEC";4602;"A";"Electrical Power Engineering";"LEC";"MW";1435;1555;102
"ELEC";4602;"A1";"Electrical Power Engineering";"LAB";"M";1135;1325;71
"ELEC";4704;"A";"Nanoscale Technology & Devices";"LEC";"MW";1135;1255;36
"ELEC";4704;"A1";"Nanoscale Technology & Devices";"PAN";"W";1305;1425;30
"ELEC";4705;"A";"Elec Mat, Dev & Trans Media";"LEC";"MW";1305;1425;78
"ELEC";4708;"A";"Adv Digital Integr Circuit";"LEC";"WF";1605;1725;29
"ELEC";4708;"A1O";"Adv Digital Integr Circuit";"LAB";"M";1135;1425;30
"ELEC";4708;"A2O";"Adv Digital Integr Circuit";"LAB";"R";835;1125;30
"ELEC";4709;"A";"Integrated Sensors";"LEC";"TR";1135;1255;54
"ELEC";4709;"A1O";"Integrated Sensors";"LAB";"M";1435;1725;28
"ELEC";4709;"A2O";"Integrated Sensors";"LAB";"F";835;1125;28
"ENGL";1000;"A";"Literature, Genre, Context";"LEC";"M";835;1025;78
"ENGL";1000;"A1";"Literature, Genre, Context";"GRP";"M";1535;1625;43
"ENGL";1000;"A2";"Literature, Genre, Context";"GRP";"M";1635;1725;32
"ENGL";1000;"B";"Literature, Genre, Context";"LEC";"TR";1135;1255;58
"ENGL";1000;"C";"Literature, Genre, Context";"LEC";"TR";1305;1425;78
"ENGL";1000;"D";"Literature, Genre, Context";"LEC";"WF";1605;1725;79
"ENGL";1000;"E";"Literature, Genre, Context";"LEC";"WF";1435;1555;58
"ENGL";1000;"F";"Literature, Genre, Context";"LEC";"T";1805;2055;134
"ENGL";1000;"G";"Literature, Genre, Context";"LEC";"WF";1135;1255;58
"ENGL";1000;"H";"Literature, Genre, Context";"LEC";"WF";1005;1125;66
"ENGL";1000;"I";"Literature, Genre, Context";"LEC";"TR";1435;1555;63
"ENGL";1000;"J";"Literature, Genre, Context";"LEC";;;;
"ENGL";1000;"K";"Literature, Genre, Context";"LEC";;;;
"ENGL";1000;"L";"Literature, Genre, Context";"LEC";"TR";835;955;58
"ENGL";2005;"A";"Theory and Criticism";"LEC";"M";1135;1425;78
"ENGL";2007;"A";"Classical Mythology";"LEC";"WF";1435;1555;195
"ENGL";2011;"A";"Children's Literature";"LEC";"WF";1435;1555;96
"ENGL";2100;"A";"Topics in Popular Culture";"LEC";"WF";1135;1255;98
"ENGL";2103;"A";"Introduction to the Novel";"LEC";"TR";1005;1125;56
"ENGL";2104;"A";"Drama Workshop";"WKS";"M";1135;1425;39
"ENGL";2104;"B";"Drama Workshop";"WKS";"M";1435;1725;36
"ENGL";2107;"A";"Science Fiction";"LEC";"MW";1005;1125;98
"ENGL";2108;"A";"Women and Literature";"LEC";"WF";1005;1125;96
"ENGL";2300;"A";"British Literatures I";"LEC";"TR";1005;1125;78
"ENGL";2300;"B";"British Literatures I";"LEC";"R";1805;2055;78
"ENGL";2300;"C";"British Literatures I";"LEC";"MW";1135;1255;55
"ENGL";2300;"D";"British Literatures I";"LEC";"TR";1135;1255;55
"ENGL";2605;"A";"Greek & Roman Drama";"LEC";"TR";1005;1125;98
"ENGL";2607;"A";"World Drama";"LEC";"MW";835;955;55
"ENGL";2608;"A";"History of World Cinema";"FLM";"M";1135;1425;75
"ENGL";2608;"A01";"History of World Cinema";"GRP";"W";935;1025;27
"ENGL";2608;"A02";"History of World Cinema";"GRP";"T";935;1025;27
"ENGL";2608;"A03";"History of World Cinema";"GRP";"T";1035;1125;52
"ENGL";2608;"A04";"History of World Cinema";"GRP";"T";835;925;27
"ENGL";2700;"A";"American Literature I";"LEC";"TR";1435;1555;78
"ENGL";2802;"A";"Canadian Literatures";"LEC";"TR";1135;1255;67
"ENGL";2802;"B";"Canadian Literatures";"LEC";"TR";1605;1725;63
"ENGL";2802;"C";"Canadian Literatures";"LEC";"W";1805;2055;79
"ENGL";2900;"A";"Literature of the Self";"LEC";"TR";1435;1555;98
"ENGL";2903;"A";"Fiction Workshop";"WKS";"W";1435;1725;42
"ENGL";2908;"A";"Celtic Literatures";"LEC";"TR";1135;1255;54
"ENGL";2915;"A";"Creative Non-Fiction Workshop";"WKS";"T";1805;2055;39
"ENGL";2926;"A";"African Literatures I";"LEC";"M";1805;2055;48
"ENGL";2937;"A";"South Asian Literatures II";"LEC";"WF";835;955;58
"ENGL";3007;"A";"Reading Poetry";"LEC";"WF";1005;1125;79
"ENGL";3304;"A";"Shakespearean Drama";"LEC";"TR";1305;1425;63
"ENGL";3502;"A";"British Literatures II";"LEC";"TR";1005;1125;78
"ENGL";3502;"B";"British Literatures II";"LEC";"TR";1135;1255;55
"ENGL";3502;"C";"British Literatures II";"LEC";"MW";1135;1255;55
"ENGL";3553;"A";"The 19th-Century Novel";"LEC";"TR";1305;1425;55
"ENGL";3603;"A";"20th-Century Fiction";"LEC";"T";1805;2055;55
"ENGL";3605;"A";"Modern/Contemp Literary Theory";"LEC";"TR";1305;1425;47
"ENGL";3607;"A";"Drama Before 1900";"LEC";;;;
"ENGL";3804;"A";"Literature & Culture in Europe";"LEC";"M";1135;1425;36
"ENGL";3915;"A";"Special Topics in Writing";"WKS";"F";1135;1425;25
"ENGL";3960;"A";"Studies in Indigenous Lit.";"LEC";"M";1805;2055;78
"ENGL";3972;"A";"Studies in Postcolonial Lit";"LEC";;;;
"ENGL";3999;"A";"Co-operative Work Term";"WRK";;;;
"ENGL";4115;"A";"Culture & the Text I";"SEM";"T";1435;1725;23
"ENGL";4135;"A";"Studies in Publishing";"SEM";"M";1805;2055;19
"ENGL";4301;"A";"Studies in Renaissance Lit";"SEM";"F";835;1125;42
"ENGL";4304;"A";"Renaissance Drama";"LEC";"W";835;1125;56
"ENGL";4601;"A";"Contemporary Poetry Studies";"SEM";"M";1435;1725;23
"ENGL";4708;"A";"Studies in American Lit I";"SEM";"W";1135;1425;23
"ENGL";4709;"A";"Studies in American Lit II";"LEC";"M";835;1125;35
"ENGL";4806;"A";"Studies in Canadian Lit. I";"SEM";"R";1805;2055;21
